genome	true_class	top_class	top_p	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14
G000515335	5	5.0	1.0	2.312439756552761e-14	6.078759496988088e-25	9.680023181351967e-32	1.959029592709057e-26	6.27351504078888e-10	1.0	1.0331060618303474e-30	1.2299856468645864e-19	2.9671772591832504e-17	6.433134681221915e-22	3.1573222256033376e-20	2.1190214523752657e-21	1.93896614694733e-23	2.241626390969558e-22	8.741745933897593e-15
G000025005	4	4.0	1.0	4.8454903889874044e-23	6.2496448571662e-20	2.1818217089537402e-42	6.313240342974147e-27	1.0	1.9548118332379794e-11	2.7917377437400206e-16	1.2744536339679342e-26	1.2809706558286998e-18	1.0371007642116078e-25	1.1581791060152297e-18	7.903295124464874e-15	3.9723816048786517e-19	2.9845352855772944e-09	2.565077317218112e-10
G000023925	1	1.0	0.9999998807907104	3.4900241811259366e-37	0.9999998807907104	4.3582541745030675e-17	4.8930700812271405e-34	6.043828904012116e-08	1.3619315528183927e-20	1.551338977616349e-28	5.720389355469432e-24	1.586899810071448e-34	7.875204454674377e-18	1.1093550276124577e-15	9.491321976129543e-22	6.704243677464691e-37	2.039336252067063e-21	5.6253617358161545e-34
G001873185	11	11.0	1.0	3.2205539196999354e-27	6.1951663704384165e-21	6.4473327325282985e-15	5.1746796951579466e-12	1.6058160356990925e-09	5.65628143281427e-12	6.1083116070380274e-15	8.629474886495143e-19	2.424943619832276e-20	8.2476044751682e-18	3.070785813130694e-14	1.0	1.8277655430831707e-11	8.46704759256689e-13	1.2047249309254937e-10
G000143985	14	14.0	1.0	2.135625437473361e-28	1.371783922346042e-31	6.735875281285288e-30	5.6389299933829514e-15	1.5185514809628315e-19	1.2330675408812e-19	1.549952502956142e-16	1.6886636740554513e-22	1.0456953242090099e-29	6.26593920956605e-23	1.8119195033250435e-08	2.5437180140031046e-10	6.072375285914041e-21	4.268163103481259e-22	1.0
G000193435	3	3.0	1.0	2.710598566555475e-30	2.0892549666470955e-25	2.656494173293518e-33	1.0	8.518357848807755e-22	6.642832011701601e-32	7.74459186282873e-27	1.1948461379873137e-21	0.0	2.580600687899518e-35	2.1491695575970304e-11	1.0193138238976597e-17	1.047662693153281e-16	6.27491266013512e-22	1.9310943469297293e-11
G000318255	6	6.0	1.0	1.8586372299066167e-28	2.101175576241722e-29	2.519534638856021e-42	1.0093173927426904e-36	1.5847063862856265e-31	1.1963609539719733e-35	1.0	3.147316350873539e-42	7.06042983578461e-30	3.532075172967312e-32	2.2943328019503093e-27	1.5380366353600707e-17	3.2479715816477485e-25	0.0	1.18598201722882e-21
G001799395	10	10.0	1.0	3.271977431714155e-37	5.7465169679107365e-27	9.644310563853764e-40	1.6633063161255827e-24	1.4002540134872937e-32	7.961978316406522e-28	1.6269698420871474e-26	1.1016321747085318e-25	2.7745709593631378e-43	1.6261205223891122e-25	1.0	1.7513054911436563e-27	2.746215180470078e-37	3.058271734578923e-25	2.875865794047384e-24
G000017685	14	14.0	1.0	1.7597845056172012e-11	1.6005085310058757e-23	2.2018950643793036e-22	1.7005356876696842e-18	3.0756830399943634e-16	7.736725248354368e-15	2.30831978531576e-10	3.591131498837612e-26	1.6356765861797332e-25	2.010347365894928e-29	5.628498365738486e-18	5.301852112893357e-08	1.6863307972236896e-10	2.904523748793221e-14	1.0
G000331245	7	7.0	1.0	0.0	0.0	0.0	1.188008226368401e-39	2.557552690419025e-26	0.0	0.0	1.0	3.111574226881534e-36	2.5388031307053935e-25	7.783180555394016e-35	1.548841179633577e-40	0.0	0.0	5.5040369237565884e-39
G000015205	13	13.0	1.0	1.2433711776287142e-16	1.4256168193919712e-34	0.0	9.625961999644912e-18	4.647023599257949e-10	1.3542318361943934e-22	2.3409490695857274e-28	1.4342298525419122e-19	1.1951774159796313e-31	4.047269884648257e-19	4.187878390804482e-29	5.064243837650528e-13	1.8053439215118483e-16	1.0	6.4069279903948475e-15
G000011945	10	10.0	1.0	1.2998375599264804e-19	1.435865586586066e-13	4.095294761989278e-41	1.0793146336645671e-19	7.670795942882336e-11	8.968853650140696e-19	6.3459059444644015e-28	2.369895483672678e-16	2.313395406172659e-19	7.773486054748731e-18	1.0	5.920056205170154e-17	1.0095245714820131e-15	3.0763300672869472e-15	8.127120722040625e-16
G000828915	9	9.0	1.0	0.0	2.3808457128822027e-35	2.1473290275140777e-38	2.3140827421049705e-35	9.159586243961477e-24	5.05558867350803e-31	0.0	1.4335391405745591e-21	3.288887840056739e-27	1.0	1.6428925727081608e-18	4.1936751319575675e-32	0.0	3.615350037958028e-43	5.20526119643063e-22
G001874155	8	8.0	1.0	4.986520585299862e-41	7.878395640410094e-39	2.6800911497476804e-31	0.0	3.099530022738597e-26	1.4089602021940636e-33	0.0	3.978093462346564e-29	1.0	1.492233017252095e-20	1.4981946163600348e-26	6.29981013532233e-29	4.079615779206988e-36	8.671701249370895e-37	5.218583434893614e-29
G900011245	7	7.0	1.0	3.0279944691915167e-34	4.587084769110772e-34	3.438786431453101e-42	1.2522542296855638e-37	2.8640892398237e-29	5.823364817806928e-39	1.9898438193412402e-43	1.0	7.047752082191218e-31	1.5379426676424847e-17	2.8003835161525346e-19	6.489085113578739e-29	0.0	3.1480811795753676e-38	2.154842775530491e-33
G000472345	2	2.0	1.0	1.337972282018898e-33	9.678713750234416e-28	1.0	5.777269678002327e-26	3.1222094039851518e-25	1.4844808180276157e-23	0.0	1.3591822371068137e-18	5.998210389070168e-24	5.091202764261728e-22	6.852398556819023e-30	5.957789171694083e-28	4.46926488069641e-28	1.683265592580886e-32	1.2239269750253193e-30
G000403645	13	13.0	1.0	4.810519504762723e-29	1.2014506134873638e-36	0.0	2.802596928649634e-45	5.114810353035182e-09	2.3829793008005084e-29	8.968898717033846e-39	0.0	5.028234023649953e-33	4.850153169192153e-37	1.5008067085670864e-36	1.6538807141514671e-22	1.2849707933476638e-38	1.0	9.737237577079158e-33
G001436605	2	2.0	1.0	4.694349855488137e-43	2.934394640960775e-35	1.0	1.0784791030922452e-34	2.857279873764076e-29	1.966844453472517e-21	0.0	1.5998895722507118e-26	6.988546492744143e-27	2.476478083849094e-30	4.105204807507154e-35	4.463205113278373e-33	8.30529452810768e-31	1.3478811851175514e-31	5.832102844344841e-31
G000172495	10	10.0	1.0	2.529781460019527e-19	3.001564112276728e-13	1.6138754413628918e-41	7.383683627582258e-20	6.064766744362515e-11	2.9478822270799277e-19	1.2085856550526247e-27	2.998023618318741e-16	2.612794979849876e-19	5.496436912992864e-18	1.0	1.0346357896456529e-16	2.2419164286390783e-15	6.349313656355557e-15	5.220748450894964e-16
G002010295	13	13.0	1.0	2.3429174635582415e-33	3.504897684801583e-31	1.028174722229048e-40	1.2093324817769145e-20	1.4480393743745436e-19	3.280667971054094e-27	1.7238510204677586e-20	2.7816061849891095e-24	4.764414778704378e-44	6.666884656831834e-36	1.255632967392395e-12	5.2586627705796996e-17	5.614579442252138e-26	1.0	8.828901668949618e-25
G001536085	11	11.0	1.0	1.5123119633159414e-29	7.728428668803228e-32	3.6565482128091777e-40	1.9403753777347266e-12	2.7311209934224867e-13	6.908488883627144e-22	1.0868283103813889e-22	6.1653664618569834e-21	3.5104871457460636e-33	3.39073170321601e-39	5.646810247801115e-22	1.0	3.3823069517168675e-25	1.2922265821884642e-15	3.100289148588754e-17
G000420505	1	1.0	1.0	8.032974449725452e-27	1.0	3.1778366314265337e-40	4.6823819124609425e-32	1.3518558157033703e-17	7.975274790371896e-25	1.0800386423942723e-28	5.417792172987967e-25	1.0797170764196197e-21	1.7440158929477665e-30	5.920091018962647e-28	3.528100826567182e-33	2.332345647505464e-22	1.7984986455151585e-30	7.178136866103069e-28
G001824395	0	0.0	1.0	1.0	7.387990298205076e-21	1.137919627980505e-34	3.0534224586831097e-25	4.0095681878625693e-22	5.378619666958065e-27	3.750962853363474e-25	4.2246774014746685e-26	5.567823124053327e-35	1.0571614921009974e-23	5.301271298881643e-21	1.2829446977436626e-13	4.926307707034047e-14	1.1257241346654012e-24	1.4231752712076662e-14
G000422765	8	8.0	1.0	3.2582991892480647e-41	9.185460943282485e-28	3.458454467237883e-30	2.1351584700917238e-41	2.3279214732109146e-20	4.728718338713859e-29	0.0	6.341735489694581e-23	1.0	4.849112222871099e-09	2.0085372523303635e-15	3.791808246794975e-24	8.713621588417223e-28	8.846696097536648e-34	4.6166104622076886e-27
G000317555	14	14.0	1.0	3.819421133317651e-40	5.209036840900529e-29	2.0619463957208827e-33	4.014492241855741e-24	3.435711993333076e-19	4.1601676353488315e-24	0.0	2.9161638141260384e-33	2.1624717090864473e-22	7.832593253545079e-20	1.094016158514273e-22	7.559194163718906e-18	4.213461401776139e-25	1.662616525587809e-37	1.0
G001274875	5	5.0	1.0	4.635401856971572e-28	1.7852652122322454e-30	6.203030060513115e-17	3.942879828329395e-35	1.4003590700035143e-27	1.0	1.4635287709925588e-25	1.6878963332757247e-23	1.4463015279367291e-25	1.040616396791435e-24	3.563934533053986e-25	4.218918153291092e-38	1.699634241213491e-33	1.9251832016805708e-16	6.460108170599701e-23
G001464045	9	9.0	1.0	7.754678927025028e-33	3.968474792832723e-26	1.855148433673235e-32	1.9037198014744943e-31	1.3566589226482207e-19	4.580155112069366e-29	1.4142044231812486e-40	1.6334709261583546e-23	1.3893020222472347e-20	1.0	9.00255319509126e-18	2.1818873808776875e-21	2.266772744446128e-27	2.8839300986407208e-31	3.5684082988329626e-26
G001310395	2	2.0	1.0	2.198982122051739e-37	2.7239560588317254e-40	1.0	5.932066225661932e-30	1.6051381755167604e-29	3.488492699530864e-15	2.1019476964872256e-44	2.0754152340667288e-27	2.323346728562069e-25	1.1401988634049494e-30	7.328695680123219e-39	5.594812946749999e-30	5.598113317586613e-33	1.1587506558616096e-38	2.2982836243237757e-40
G001796275	11	11.0	1.0	4.970058952225816e-30	3.691020155031568e-42	3.746764256357918e-37	3.3843021169168255e-28	3.7834328015566085e-29	5.6736404721499035e-25	1.191446194441551e-36	4.281381832677603e-25	0.0	1.7382300627332451e-31	1.022852660318048e-13	1.0	1.8404381298600402e-24	7.013572906981858e-19	1.8939233861758886e-12
G001792935	12	12.0	1.0	2.0722524569775387e-18	1.2650249995631952e-23	3.52975388336554e-27	1.7993783457281754e-21	1.371654782230173e-21	3.8860209556072436e-26	1.224192495689283e-31	5.489428166679006e-29	1.7017102744396386e-33	3.146077093817599e-30	7.96014611453918e-23	5.081683797570253e-19	1.0	7.054207426968193e-31	3.8576659744819016e-17
G000164635	7	7.0	1.0	0.0	8.158641234104954e-33	0.0	8.054663572939049e-42	2.4986099569296635e-35	8.656072354600914e-36	0.0	1.0	3.914765480830312e-40	3.2283621364303325e-21	8.220296360940378e-21	4.925430614185813e-34	0.0	0.0	4.1434994291620516e-41
G000992605	12	12.0	1.0	1.0584178119447257e-13	1.1126090262932624e-24	1.0297906968109718e-27	2.84596653997357e-29	2.8752820839810087e-18	1.0139632480500414e-22	1.648024121479957e-29	3.459652840625331e-24	4.895362436417503e-28	1.2349749358917531e-25	8.436264623954421e-19	1.0871080282556881e-26	1.0	3.047049876201503e-30	7.80904814011614e-14
G900109895	11	11.0	1.0	3.8259567100956716e-22	4.820222151829442e-20	1.779851538521944e-16	1.1113351182939216e-19	2.445091655187137e-12	4.195729592752773e-14	3.660996505949754e-11	1.8319961937002867e-18	6.028186661050127e-18	1.2173144589377018e-16	2.9049166566063335e-18	1.0	2.8125847598191658e-14	2.0942633065625714e-20	2.6418194550746547e-19
G000425005	5	5.0	1.0	8.523960244539845e-27	1.4157235437563712e-23	2.115677052224197e-14	3.2271826270330317e-12	6.21338850054047e-14	1.0	4.2599510740796825e-21	4.35270038047281e-19	1.1156994677755563e-23	5.10956997049017e-22	3.012064711431808e-17	4.1950481283192786e-11	1.0143145427987362e-16	1.2265624705349427e-16	2.1828197766023353e-21
G000622365	7	7.0	1.0	0.0	9.488191901943336e-42	0.0	1.17038455034766e-32	2.593338998976204e-29	9.946808863347563e-40	0.0	1.0	1.1941150850759285e-39	3.4517292524678454e-32	8.326165741648151e-24	2.1543452728730135e-37	0.0	2.5191002363320804e-40	3.092665710764871e-42
G000423925	3	3.0	1.0	4.584626504173347e-38	4.680956723352372e-23	6.26347030345889e-33	1.0	1.1180854564694877e-23	8.418032917018899e-20	7.51467232239304e-22	4.950147539763899e-25	1.5779396812669824e-29	1.625358977617854e-31	2.770012142736336e-16	2.7270089491754403e-28	4.045073946304128e-21	2.697068229514071e-21	1.2403720510343391e-24
G000620105	9	9.0	1.0	8.564806858408701e-33	2.1779535257911038e-29	1.0379804969627296e-23	1.0612475856438812e-36	2.7666876656458495e-22	1.40510610213044e-26	5.200218601109396e-42	2.850335798550846e-13	9.840013088472255e-15	1.0	1.8912136195639157e-22	3.9348160085294475e-25	1.2197182093176073e-40	9.697763742094577e-32	2.2521081857234616e-30
G000314975	8	8.0	1.0	1.1196374729955288e-42	1.7357213715902852e-28	1.1149130207847052e-22	1.588547224078152e-34	1.155683800990777e-21	6.80299363892063e-29	9.374686726333026e-43	1.2524255498432767e-23	1.0	1.699003215676828e-13	4.35290528715605e-24	1.4518735976369512e-25	2.3106344507785862e-27	7.710995499833358e-32	1.9822968910341553e-25
G000718255	1	1.0	1.0	4.484155085839415e-44	1.0	1.7771232328958794e-32	6.863230292864145e-37	2.856527812683182e-14	3.269497933305758e-20	7.006492321624085e-45	7.926856300459179e-20	0.0	1.6512569989574303e-31	3.275622477717761e-23	7.958846513575705e-29	0.0	1.209274661112461e-24	1.4430380130131421e-34
G000466385	5	5.0	1.0	1.1473439705689741e-18	1.1622701079735503e-23	1.0563028673971075e-08	5.661462618156143e-12	7.86479917107806e-15	1.0	1.5085843746342223e-21	5.71128075725008e-22	8.403084258998236e-27	2.1566579279083584e-20	6.934870613730044e-21	7.861121475993826e-12	4.235122649321935e-16	4.5669142451064165e-21	1.2583348087353495e-16
G000739375	9	9.0	1.0	6.331930612314426e-35	1.0662336291693106e-23	9.142634749866295e-36	3.7591364730844343e-28	1.9002651467335744e-17	6.149749227268497e-20	1.0289247814046985e-31	2.5920234789913663e-14	3.6750493768230186e-16	1.0	4.130401749791179e-12	3.564322471181347e-21	8.502473720586402e-39	3.321456316899898e-26	7.180771441185084e-19
G001553545	6	6.0	1.0	3.4337066014809816e-27	2.332772768353987e-22	1.401298464324817e-45	1.972093098484638e-24	1.9216471790897457e-23	5.445563908489371e-30	1.0	2.668592287683784e-32	1.7992804954214918e-23	2.658550035965246e-27	6.584040374609004e-20	5.628080602471455e-14	1.037733948347564e-25	1.863217435565237e-34	1.5775453043164716e-18
G001306135	4	4.0	0.9999998807907104	1.2680388170106184e-32	4.7999330528400445e-18	7.731469907787675e-31	6.286962828423775e-30	0.9999998807907104	2.549898212818294e-24	4.32594728536732e-28	6.682970621341155e-08	5.719501884908149e-14	2.3530649650993496e-11	1.5174809283044289e-18	5.439072480349588e-20	2.8451965670592847e-21	2.2099277588758523e-25	2.446253510868246e-08
G001799425	10	10.0	1.0	8.948365210376401e-38	3.6435039852889616e-30	3.671401976531021e-43	4.652220413841343e-25	3.331627456328025e-37	8.029701993447226e-33	2.135495196460872e-28	5.221877088062132e-26	1.1210387714598537e-44	6.149577443388934e-30	1.0	1.6335369550487168e-26	1.2218061440294513e-40	7.779913418008791e-28	8.219957595422164e-27
G000404125	8	8.0	1.0	5.144508322868028e-34	1.5337232475277172e-26	1.526034816022808e-29	3.0717613870214385e-27	1.0198949229101896e-14	1.707121031308142e-24	7.588171314165317e-41	7.183839764269773e-19	1.0	2.7183515701960716e-17	6.94819306835355e-20	9.308817902563572e-20	1.2530621573437833e-29	2.818883511242489e-26	1.8160505738612232e-23
G000709795	7	7.0	1.0	3.869926036099197e-26	1.0018510816555825e-24	9.69882709903379e-19	3.509583919984526e-29	2.0659228030014703e-25	7.069152669818175e-25	4.164682671110214e-29	1.0	2.017478327497776e-20	1.7018742147933052e-16	2.0932563950422367e-13	1.4648499260487694e-21	1.1184184577169815e-30	8.563648099570952e-29	1.075026115046723e-24
G001418795	10	10.0	1.0	5.9608614151413695e-27	1.0067074983045326e-19	4.980076013662432e-39	3.167466214489301e-21	8.462628167671404e-12	8.346862012771501e-18	1.8360988541764928e-30	2.07932002643579e-14	2.4166055441476875e-12	6.930643992736352e-12	1.0	2.7238883823737896e-14	8.673416474555742e-23	8.880185121967584e-23	2.4174070674113803e-20
G001440465	2	2.0	1.0	3.0483922808319086e-34	5.691516927800376e-35	1.0	5.003914819949566e-25	2.3164584654060686e-40	9.587848825740919e-18	1.638850783892553e-39	4.238250354239139e-27	3.062025389380229e-36	3.8663817209875647e-35	7.4960338101622944e-37	2.0977158236525627e-29	3.5706578362971764e-32	3.5815787449678e-41	1.2062026831245247e-30
G000430865	4	4.0	1.0	2.1790331250097338e-40	1.1565314678163574e-12	6.1864757233484245e-21	4.147064332455294e-39	1.0	6.1954217458830806e-15	2.802596928649634e-45	8.75924815087129e-20	6.142535942946813e-25	1.999933089997793e-18	1.5772994248793902e-17	6.625742555943894e-19	7.006492321624085e-45	4.962116204873724e-17	3.904591369169308e-28
G001001205	0	0.0	1.0	1.0	6.753632212936483e-14	1.2381876337765384e-17	1.285251566722461e-21	3.9557948241393735e-18	6.963953610820972e-13	8.63268606769305e-30	2.1338187293495903e-12	6.531741709774337e-17	1.6960784249389422e-18	8.016545467685803e-17	8.805411369668115e-13	1.1411056561466681e-12	2.35497767811574e-26	1.2662275411472038e-15
G000270445	11	11.0	1.0	1.0548125404265661e-24	1.3532770746853608e-21	4.860693290006102e-29	1.9596534667191063e-30	6.050667528448146e-27	1.099796336489719e-19	8.149029361570256e-18	8.158983653061719e-18	1.0508500684338138e-21	5.445460044933544e-15	2.8910223797801884e-17	1.0	1.895784847628618e-23	3.205390102973513e-21	3.8631902174847757e-16
G001485185	3	3.0	1.0	7.334966635458703e-30	3.0010521402270244e-26	2.472249501530768e-30	1.0	2.505961243317414e-19	6.409581199129377e-11	1.2845456561191459e-21	1.3226820653972988e-18	3.6205481792897194e-29	2.31129389081857e-21	7.979662873835492e-16	7.250007847860708e-23	1.0826420663448463e-27	1.946159939532099e-17	3.036925572130755e-11
G001412215	11	11.0	1.0	2.1143674047765365e-39	4.737411757296839e-40	3.382281927842028e-32	1.9268403314719477e-27	9.035947335912381e-21	1.3949375001728664e-26	1.0960591090877596e-14	2.840703896918968e-23	7.659252412155158e-17	6.180309857140029e-24	3.1778997232943593e-28	1.0	2.0333015494458337e-20	2.691146674117164e-30	1.2007105159544456e-25
G001037925	9	9.0	1.0	1.6183188186634194e-38	1.8008647084423954e-40	1.3390905370157835e-18	9.377371807231273e-24	1.0814684738469552e-22	1.9718393692630827e-22	0.0	4.5806871771216394e-18	3.568316753188583e-09	1.0	6.383592669449355e-19	8.715274608069959e-30	3.9879496944281396e-39	9.229348253508649e-39	3.0025598026102205e-21
G001187435	1	1.0	1.0	7.42688186092153e-43	1.0	1.2315033505611078e-32	1.9319152618648238e-38	2.978284596181525e-21	1.2439865834608414e-18	2.5223372357846707e-44	2.2945200747558697e-24	0.0	7.652496204004065e-27	1.3076972863828132e-24	9.009268135828453e-22	5.605193857299268e-45	3.71526462402248e-31	6.823229252250543e-32
G000482745	10	10.0	1.0	1.979555291375138e-31	7.44638973412746e-21	2.789461717364439e-37	2.9197280380994828e-24	4.750386588509343e-18	1.158831738250557e-13	1.2844917846910068e-36	1.8278515721538652e-16	2.2344309399277734e-28	3.9542096608462404e-26	1.0	3.5016697597909203e-20	1.915817078842253e-27	7.79016082682567e-20	1.2357380417900392e-18
G001932165	7	7.0	1.0	1.2265200479691108e-24	7.1337342469382905e-25	6.993574411122324e-23	3.082906480142391e-24	9.358565683725547e-26	2.3047034801813677e-25	2.1910505146291398e-24	1.0	2.0760351369897886e-25	2.1115768300934627e-18	2.094420463951319e-15	6.2431220985965186e-18	1.0664790122501924e-28	5.839187877935665e-29	1.245252355590568e-21
G000826065	1	1.0	1.0	3.066908443692117e-38	1.0	5.721125584561133e-26	2.6472157456495327e-27	5.2960306362592746e-08	8.788287853250375e-15	7.979116641587935e-23	8.534722736732129e-21	1.995487672853076e-28	1.536254061140019e-17	3.756591451945067e-17	6.972454017225788e-22	6.500843461318602e-32	2.6442936598202805e-16	4.2378482971039484e-26
G000436795	6	6.0	1.0	3.9230396759995593e-23	6.401794426527354e-31	3.1734207132081443e-26	2.3931663266854124e-27	1.1735405440049202e-25	2.2119080998306454e-19	1.0	2.1857944013104888e-36	4.3893621997192106e-36	2.8315085989273826e-30	1.2053522834913659e-29	2.7723435526427753e-12	7.256893972474563e-24	2.184712959422099e-34	1.1917468158244932e-20
